"","County.Code","Date","AQI","daily.Avg.precipitation","daily.Avg.temp","Current.Truck","Delta.Truck","Current.Traffic","Delta.Traffic","Category","Defining.Parameter","county.Name"
"1",1,2018-05-23,42,7.85,19.85,15,2,300,53,"Good","Ozone","Adams "
"2",1,2019-08-22,49,1.28,26.18,689,120,11560,2052,"Good","Ozone","Adams "
"3",1,2019-10-24,39,0,10.09,197,34,2329,398,"Good","Ozone","Adams "
"4",1,2019-11-06,48,0,7.85,11,2,155,27,"Good","PM2.5","Adams "
"5",1,2019-11-12,31,2.68,9.03,619,114,12477,2307,"Good","Ozone","Adams "
"6",1,2020-03-11,31,1.69,10.44,102,16,1631,272,"Good","Ozone","Adams "
"7",1,2020-03-12,37,0,6.37,22,4,640,107,"Good","Ozone","Adams "
"8",1,2020-06-03,61,0,18.47,242,39,3040,504,"Moderate","Ozone","Adams "
"9",1,2020-06-09,58,0,19.63,24,4,475,79,"Moderate","Ozone","Adams "
"10",1,2020-06-10,60,0,23.64,268,46,3273,567,"Moderate","PM2.5","Adams "
"11",1,2020-06-16,49,0,18,1287,262,21351,4143,"Good","Ozone","Adams "
"12",1,2020-06-17,42,0,19.19,2155,531,23039,5232,"Good","Ozone","Adams "
"13",1,2020-06-18,39,3.38,19.45,882,170,8009,1539,"Good","Ozone","Adams "
"14",1,2020-06-25,43,0,22.09,14,2,234,38,"Good","Ozone","Adams "
"15",1,2020-06-30,47,0,24.8,213,39,6240,1129,"Good","PM2.5","Adams "
"16",1,2020-09-22,44,0,10.67,49,9,4941,857,"Good","Ozone","Adams "
"17",1,2021-04-13,60,1.28,10.93,88,10,955,107,"Moderate","PM2.5","Adams "
"18",1,2021-04-14,53,0,12.8,71,8,997,111,"Moderate","PM2.5","Adams "
"19",1,2021-04-15,47,1.26,11.82,49,5,1643,183,"Good","PM2.5","Adams "
"20",1,2021-04-20,48,0,11.87,929,105,18684,2137,"Good","PM2.5","Adams "
"21",1,2021-04-21,47,0,15.43,723,85,14101,1652,"Good","PM2.5","Adams "
"22",1,2021-04-27,71,0,11.53,18,2,1432,168,"Moderate","Ozone","Adams "
"23",1,2021-05-26,57,0,19.04,78,8,1174,132,"Moderate","PM2.5","Adams "
"24",1,2021-06-08,52,0,26.7,549,63,8213,958,"Moderate","PM2.5","Adams "
"25",1,2021-07-21,102,0,24.43,2533,370,35792,5076,"Unhealthy for Sensitive Groups","PM2.5","Adams "
"26",1,2021-07-27,69,0,25.1,57,7,1331,156,"Moderate","PM2.5","Adams "
"27",1,2021-10-27,30,1.52,12.52,114,14,2662,304,"Good","Ozone","Adams "
"28",1,2022-03-22,41,0,11.55,2481,210,26415,2192,"Good","Ozone","Adams "
"29",1,2022-03-23,34,0,9.25,24,2,235,19,"Good","Ozone","Adams "
"30",1,2022-05-09,61,0,9.58,799,64,14210,1136,"Moderate","Ozone","Adams "
"31",1,2022-05-10,64,0,12.95,9297,769,92501,7639,"Moderate","Ozone","Adams "
"32",1,2022-05-16,45,6.28,20.83,5298,436,69870,5728,"Good","Ozone","Adams "
"33",1,2022-05-17,51,3.31,18.88,978,79,22566,1833,"Moderate","Ozone","Adams "
"34",1,2022-07-26,42,3.83,25.19,39,3,495,41,"Good","PM2.5","Adams "
"35",1,2022-10-11,46,0,11.6,1516,123,17976,1482,"Good","Ozone","Adams "
"36",1,2022-10-12,56,0,13.3,4266,396,37887,3481,"Moderate","PM2.5","Adams "
"37",1,2022-10-13,47,5.3,13.65,92,8,1526,126,"Good","PM2.5","Adams "
"38",1,2022-10-19,19,0,6.27,1252,101,17133,1385,"Good","Ozone","Adams "
"39",1,2022-10-20,32,0,6.07,2694,198,28084,2060,"Good","PM2.5","Adams "
"40",1,2022-11-01,41,7.16,10.63,1190,94,13998,1104,"Good","PM2.5","Adams "
"41",1,2022-11-03,56,0,12.57,2151,165,13747,1059,"Moderate","PM2.5","Adams "
"42",1,2022-11-08,28,0,14.74,630,49,6393,493,"Good","Ozone","Adams "
"43",1,2022-11-09,30,0,7.42,5166,417,41863,3377,"Good","Ozone","Adams "
"44",1,2022-11-15,54,0,1.53,1825,148,21449,1742,"Moderate","PM2.5","Adams "
"45",1,2023-04-04,58,0,10.15,2161,0,34363,0,"Moderate","Ozone","Adams "
"46",1,2023-04-05,61,0,16.36,2133,0,43025,0,"Moderate","PM2.5","Adams "
"47",1,2023-05-11,67,0,14,2370,0,24721,0,"Moderate","Ozone","Adams "
"48",1,2023-05-16,51,0,16.15,1122,0,11389,0,"Moderate","PM2.5","Adams "
"49",1,2023-05-17,45,0,17.81,3355,0,39916,0,"Good","Ozone","Adams "
"50",1,2023-05-23,72,0,18.3,184,0,3606,0,"Moderate","PM2.5","Adams "
"51",1,2023-05-31,90,0,16.82,2051,0,39818,0,"Moderate","Ozone","Adams "
"52",1,2023-06-01,133,0,17.84,1320,0,24053,0,"Unhealthy for Sensitive Groups","Ozone","Adams "
"53",1,2023-06-14,50,1.01,18.27,299,0,10181,0,"Good","Ozone","Adams "
"54",1,2023-06-21,35,0,21.4,560,0,12948,0,"Good","PM2.5","Adams "
"55",1,2023-06-22,42,12.85,17.01,22,0,609,0,"Good","PM2.5","Adams "
"56",1,2023-07-25,64,1.55,23.72,1836,0,18684,0,"Moderate","Ozone","Adams "
"57",1,2023-07-26,97,0.31,23.22,1160,0,19231,0,"Moderate","Ozone","Adams "
"58",1,2023-08-02,49,0,19.18,1529,0,37005,0,"Good","PM2.5","Adams "
"59",1,2023-09-12,54,1.26,21.97,1885,0,23898,0,"Moderate","Ozone","Adams "
"60",1,2023-09-13,42,7.43,22.64,12197,0,80940,0,"Good","Ozone","Adams "
"61",1,2023-09-14,39,0,20.16,939,0,16709,0,"Good","Ozone","Adams "
"62",1,2023-09-19,34,0,18.29,799,0,10759,0,"Good","Ozone","Adams "
"63",1,2023-09-20,44,0,16.41,4142,0,32629,0,"Good","Ozone","Adams "
"64",1,2023-09-21,44,0,17.02,1832,0,41717,0,"Good","Ozone","Adams "
"65",1,2023-09-26,50,3.65,15.83,152,0,2891,0,"Good","PM2.5","Adams "
"66",1,2023-09-27,52,2.09,13.53,3834,0,51210,0,"Moderate","PM2.5","Adams "
"67",1,2023-09-28,53,0,14.06,1248,0,22097,0,"Moderate","PM2.5","Adams "
"68",1,2023-10-03,48,0,19.55,95,0,1586,0,"Good","Ozone","Adams "
"69",1,2023-10-04,77,0,20.19,967,0,13633,0,"Moderate","Ozone","Adams "
"70",1,2023-10-05,52,0,19.39,1016,0,14763,0,"Moderate","PM2.5","Adams "
"71",1,2023-10-10,37,0,10.26,203,0,3597,0,"Good","Ozone","Adams "
"72",1,2023-10-11,46,0,11.61,1024,0,11179,0,"Good","Ozone","Adams "
"73",1,2023-11-08,30,0,14.15,49,0,824,0,"Good","Ozone","Adams "
"74",1,2023-11-14,31,0,4.13,2419,0,25473,0,"Good","Ozone","Adams "
"75",3,2018-06-26,61,0,19.78,268,44,8905,1450,"Moderate","PM2.5","Allegheny "
"76",3,2018-09-20,63,0.1,21.21,440,72,12348,2010,"Moderate","PM2.5","Allegheny "
"77",3,2019-03-14,72,0,7.23,823,199,22150,5380,"Moderate","PM2.5","Allegheny "
"78",3,2019-04-02,58,0,1.68,19,4,320,47,"Moderate","PM2.5","Allegheny "
"79",3,2019-04-17,74,0,11.85,32,6,207,31,"Moderate","Ozone","Allegheny "
"80",3,2019-06-18,45,11.8,21.74,384,77,5727,1142,"Good","PM2.5","Allegheny "
"81",3,2019-06-20,41,15.7,22.75,689,119,10680,1837,"Good","PM2.5","Allegheny "
"82",3,2019-06-24,71,0.02,19.86,1050,266,7668,1938,"Moderate","PM2.5","Allegheny "
"83",3,2020-05-20,47,0.03,16.48,62,10,3303,561,"Good","Ozone","Allegheny "
"84",3,2020-05-27,37,0,24.25,83,12,3465,599,"Good","PM2.5","Allegheny "
"85",3,2020-06-02,84,0.78,13.99,137,22,1834,304,"Moderate","Ozone","Allegheny "
"86",3,2020-06-03,74,0,20.2,205,34,3939,689,"Moderate","Ozone","Allegheny "
"87",3,2020-06-09,71,0,19.92,65,9,2841,492,"Moderate","Ozone","Allegheny "
"88",3,2020-06-11,43,10.17,25.08,208,37,4634,819,"Good","PM2.5","Allegheny "
"89",3,2020-06-16,61,0,18.63,679,122,11396,2043,"Moderate","Ozone","Allegheny "
"90",3,2020-06-17,52,0,19.8,127,21,1171,195,"Moderate","PM2.5","Allegheny "
"91",3,2020-06-18,40,0.25,20.09,48,8,809,135,"Good","PM10","Allegheny "
"92",3,2020-07-27,64,0,25.56,1672,302,14633,2648,"Moderate","PM2.5","Allegheny "
"93",3,2020-07-29,67,0,23.57,56,10,1169,193,"Moderate","Ozone","Allegheny "
"94",3,2020-08-05,44,6.08,21.67,49,8,1676,304,"Good","Ozone","Allegheny "
"95",3,2020-09-15,33,0,14.68,23,4,465,77,"Good","PM2.5","Allegheny "
"96",3,2020-11-12,47,12.48,12.56,2389,599,18527,4650,"Good","PM2.5","Allegheny "
"97",3,2021-05-04,43,14.2,17.28,39,5,1264,141,"Good","PM2.5","Allegheny "
"98",3,2021-05-05,28,14.33,17.38,108,12,1553,193,"Good","PM2.5","Allegheny "
"99",3,2021-06-07,84,0,23.87,15,-3,208,24,"Moderate","PM2.5","Allegheny "
"100",3,2021-06-08,57,2.19,25.79,12,1,314,35,"Moderate","PM2.5","Allegheny "
"101",3,2021-06-23,56,0.01,14.13,242,28,9017,1053,"Moderate","PM2.5","Allegheny "
"102",3,2021-07-08,55,10.37,25.43,795,91,14039,1623,"Moderate","PM2.5","Allegheny "
"103",3,2021-07-14,53,5.21,24.74,52,5,944,105,"Moderate","PM2.5","Allegheny "
"104",3,2021-09-02,57,19.66,16.79,34,4,674,76,"Moderate","PM2.5","Allegheny "
"105",3,2021-09-30,59,0,14.73,432,50,4740,559,"Moderate","PM2.5","Allegheny "
"106",3,2021-10-05,59,2.27,19.18,38,4,950,106,"Moderate","PM2.5","Allegheny "
"107",3,2021-10-19,75,0,10.91,4,0,119,14,"Moderate","PM2.5","Allegheny "
"108",3,2021-10-20,90,0,12.85,276,36,6056,741,"Moderate","PM2.5","Allegheny "
"109",3,2021-10-26,21,2.68,14.81,113,13,1722,195,"Good","Ozone","Allegheny "
"110",3,2021-10-27,29,1.47,9.14,1094,148,24056,3323,"Good","PM2.5","Allegheny "
"111",3,2021-10-28,39,0.08,10.28,717,81,6848,786,"Good","PM2.5","Allegheny "
"112",3,2021-11-02,32,0,8.24,867,96,1637,184,"Good","PM2.5","Allegheny "
"113",3,2021-11-18,56,0.03,11.84,73,8,1122,126,"Moderate","PM2.5","Allegheny "
"114",3,2022-04-05,58,0,4.31,8,1,440,31,"Moderate","PM2.5","Allegheny "
"115",3,2022-04-20,44,2.27,2.28,3118,285,16430,1472,"Good","Ozone","Allegheny "
"116",3,2022-04-21,58,0.12,7.05,6754,478,43341,3064,"Moderate","PM2.5","Allegheny "
"117",3,2022-04-25,92,0,21,507,41,13301,1080,"Moderate","PM2.5","Allegheny "
"118",3,2022-04-26,43,3.92,19.99,4926,352,39804,2845,"Good","PM2.5","Allegheny "
"119",3,2022-04-27,42,0.37,9.08,1344,110,17495,1422,"Good","PM2.5","Allegheny "
"120",3,2022-04-28,44,0,3.61,964,69,8308,600,"Good","Ozone","Allegheny "
"121",3,2022-05-02,46,16.94,14.97,2174,209,14221,1367,"Good","Ozone","Allegheny "
"122",3,2022-05-03,47,0,14.6,3186,249,19724,1534,"Good","PM2.5","Allegheny "
"123",3,2022-05-04,36,25.57,16.59,708,57,10124,822,"Good","PM2.5","Allegheny "
"124",3,2022-05-05,46,1.64,14.07,4023,326,17698,1437,"Good","Ozone","Allegheny "
"125",3,2022-05-10,67,0,14.16,297,21,3163,220,"Moderate","Ozone","Allegheny "
"126",3,2022-05-18,58,0,14.58,347,28,5944,485,"Moderate","PM2.5","Allegheny "
"127",3,2022-05-24,39,0,14.45,2824,213,13891,1032,"Good","PM2.5","Allegheny "
"128",3,2022-06-20,66,0,16.21,1289,91,16762,1228,"Moderate","PM2.5","Allegheny "
"129",3,2022-06-23,49,4.59,25.75,988,94,9011,837,"Good","Ozone","Allegheny "
"130",3,2022-07-07,44,7.34,24.24,119,9,2867,210,"Good","Ozone","Allegheny "
"131",3,2022-07-19,62,9.89,22.48,8,1,267,19,"Moderate","PM2.5","Allegheny "
"132",3,2022-07-20,74,0,24.85,98,8,1591,130,"Moderate","PM2.5","Allegheny "
"133",3,2022-07-27,52,0.91,21.49,77,6,363,30,"Moderate","PM2.5","Allegheny "
"134",3,2022-07-28,52,1.13,22.94,320,25,3271,257,"Moderate","PM2.5","Allegheny "
"135",3,2022-08-02,53,2.54,22.39,68,6,1296,107,"Moderate","PM2.5","Allegheny "
"136",3,2022-08-03,68,0.21,22.9,1163,111,10138,972,"Moderate","PM2.5","Allegheny "
"137",3,2022-08-09,47,3.24,25.67,679,64,10380,968,"Good","PM2.5","Allegheny "
"138",3,2022-08-23,51,4.74,21.96,494,39,2944,230,"Moderate","PM2.5","Allegheny "
"139",3,2022-08-24,72,0,21.88,834,65,5476,426,"Moderate","PM2.5","Allegheny "
"140",3,2022-08-25,84,0,21.93,379,29,4604,355,"Moderate","Ozone","Allegheny "
"141",3,2022-09-01,57,0,20.4,377,29,1869,144,"Moderate","PM2.5","Allegheny "
"142",3,2022-09-22,29,11.07,21.14,399,32,7665,596,"Good","Ozone","Allegheny "
"143",3,2022-09-28,33,2.8,11.01,99,8,578,48,"Good","PM2.5","Allegheny "
"144",3,2022-10-04,32,0,10.93,1082,75,9060,634,"Good","PM2.5","Allegheny "
"145",3,2022-10-19,21,2.18,4.35,1045,82,13227,1068,"Good","PM2.5","Allegheny "
"146",3,2022-11-01,55,5.97,12.95,8351,730,55847,4755,"Moderate","PM2.5","Allegheny "
"147",3,2022-11-02,66,0.33,13.41,1591,129,14293,1161,"Moderate","PM2.5","Allegheny "
"148",3,2022-11-03,74,0,11.13,3009,209,40918,2847,"Moderate","PM2.5","Allegheny "
"149",3,2022-11-08,40,0,11.7,1946,158,17485,1420,"Good","PM2.5","Allegheny "
"150",3,2022-12-12,51,0.76,4.28,54,4,544,44,"Moderate","PM2.5","Allegheny "
"151",3,2023-03-02,61,0.31,11.02,16,0,1553,0,"Moderate","PM2.5","Allegheny "
"152",3,2023-03-08,39,0,3.01,12,0,134,0,"Good","Ozone","Allegheny "
"153",3,2023-04-27,61,0,8.79,16,0,795,0,"Moderate","Ozone","Allegheny "
"154",3,2023-05-02,29,10.31,6.29,33,0,237,0,"Good","Ozone","Allegheny "
"155",3,2023-05-03,28,6.99,5.36,137,-3,2069,0,"Good","Ozone","Allegheny "
"156",3,2023-05-09,51,1.69,17.03,52,0,1733,0,"Moderate","Ozone","Allegheny "
"157",3,2023-05-10,53,0.62,14.08,7,0,139,0,"Moderate","PM2.5","Allegheny "
"158",3,2023-05-17,47,0,15.78,1021,0,11790,0,"Good","Ozone","Allegheny "
"159",3,2023-05-18,53,0,11.12,1550,0,9673,0,"Moderate","PM2.5","Allegheny "
"160",3,2023-05-23,63,0,16.82,600,0,5623,0,"Moderate","PM2.5","Allegheny "
"161",3,2023-05-24,93,0,18,1038,0,6240,0,"Moderate","PM2.5","Allegheny "
"162",3,2023-05-31,93,0,20.63,958,0,8649,0,"Moderate","Ozone","Allegheny "
"163",3,2023-06-01,108,0,20.01,1144,0,6227,0,"Unhealthy for Sensitive Groups","Ozone","Allegheny "
"164",3,2023-06-07,96,0,17.26,15,0,203,0,"Moderate","PM2.5","Allegheny "
"165",3,2023-06-08,93,0,15.11,1042,0,8541,0,"Moderate","PM2.5","Allegheny "
"166",3,2023-06-13,56,4.44,14.57,13,0,142,0,"Moderate","PM2.5","Allegheny "
"167",3,2023-06-15,76,1.41,15.26,31,0,258,0,"Moderate","PM2.5","Allegheny "
"168",3,2023-06-28,199,5.27,18.88,79,0,1637,0,"Unhealthy","PM2.5","Allegheny "
"169",3,2023-06-29,237,0,18.79,100,0,2593,0,"Very Unhealthy","PM2.5","Allegheny "
"170",3,2023-07-06,78,0,24.78,8,0,614,0,"Moderate","PM2.5","Allegheny "
"171",3,2023-08-08,51,10.9,21.9,102,0,477,0,"Moderate","PM2.5","Allegheny "
"172",3,2023-08-16,43,1.62,21.95,57,0,609,0,"Good","PM2.5","Allegheny "
"173",3,2023-08-21,83,0,20.97,9481,0,47417,0,"Moderate","PM2.5","Allegheny "
"174",3,2023-08-30,32,0,21.74,1890,0,13188,0,"Good","PM2.5","Allegheny "
"175",3,2023-09-14,36,0,17.14,3889,0,17748,0,"Good","Ozone","Allegheny "
"176",3,2023-09-27,35,0,16.67,677,0,7989,0,"Good","PM2.5","Allegheny "
"177",3,2023-10-05,55,0,20.84,207,0,8762,0,"Moderate","PM2.5","Allegheny "
"178",3,2023-10-18,44,0,9.9,32,0,365,0,"Good","PM2.5","Allegheny "
"179",3,2023-10-19,54,0,9.71,84,0,1205,0,"Moderate","PM2.5","Allegheny "
"180",3,2023-11-14,62,0,7.18,699,0,6228,0,"Moderate","PM2.5","Allegheny "
"181",5,2018-07-17,53,7.67,25.94,5848,1448,34307,8549,"Moderate","PM2.5","Armstrong "
"182",5,2018-07-19,63,0,19.58,100,15,1187,177,"Moderate","PM2.5","Armstrong "
"183",5,2018-08-09,55,9.02,22.84,10,2,107,16,"Moderate","PM2.5","Armstrong "
"184",5,2020-05-12,35,1.76,4.28,64,11,2165,392,"Good","Ozone","Armstrong "
"185",5,2020-05-20,45,0,15.81,1129,203,15220,2737,"Good","Ozone","Armstrong "
"186",5,2020-05-27,38,0,23.17,3023,612,19598,3907,"Good","PM2.5","Armstrong "
"187",5,2020-05-28,32,1.57,21.95,4710,1132,47233,10766,"Good","Ozone","Armstrong "
"188",5,2020-06-02,71,2.59,13.26,1329,228,11802,1996,"Moderate","Ozone","Armstrong "
"189",5,2020-06-03,58,0.96,18.97,430,75,6718,1115,"Moderate","Ozone","Armstrong "
"190",5,2020-06-09,77,0,18.47,9873,2493,45549,11499,"Moderate","Ozone","Armstrong "
"191",5,2020-06-24,44,12.21,19.9,24,4,728,121,"Good","Ozone","Armstrong "
"192",5,2020-06-29,51,0.44,21.63,237,61,2986,754,"Moderate","PM2.5","Armstrong "
"193",5,2020-07-16,58,0,22.78,135,29,3190,680,"Moderate","PM2.5","Armstrong "
"194",5,2020-09-29,33,4.62,19.32,299,75,3758,890,"Good","PM2.5","Armstrong "
"195",5,2020-09-30,33,9.2,12.45,124,20,3291,546,"Good","PM2.5","Armstrong "
"196",5,2020-10-01,31,1.19,12.93,245,38,3855,642,"Good","Ozone","Armstrong "
"197",5,2020-10-06,39,0,8.89,351,55,5761,956,"Good","Ozone","Armstrong "
"198",5,2020-10-07,43,0,10.54,23,3,1109,184,"Good","Ozone","Armstrong "
"199",5,2020-10-21,53,1.81,13.64,4,0,169,28,"Moderate","PM2.5","Armstrong "
"200",5,2020-11-03,50,0,3.02,74,13,1186,196,"Good","PM2.5","Armstrong "
"201",5,2021-03-30,58,0,4.37,632,69,5737,641,"Moderate","Ozone","Armstrong "
"202",5,2021-03-31,43,1.98,10.68,1510,198,11226,1462,"Good","PM2.5","Armstrong "
"203",5,2021-06-09,35,6.22,24.14,379,42,4281,478,"Good","PM2.5","Armstrong "
"204",5,2021-07-21,75,3.51,21.9,3295,462,28665,4015,"Moderate","PM2.5","Armstrong "
"205",5,2021-09-15,53,0.12,22.65,23,2,951,106,"Moderate","PM2.5","Armstrong "
"206",5,2022-03-15,43,0,4.51,80,7,813,67,"Good","PM2.5","Armstrong "
"207",5,2022-03-16,57,0.01,7.48,668,54,7288,589,"Moderate","PM2.5","Armstrong "
"208",5,2022-03-17,58,0,10.85,1061,88,14922,1214,"Moderate","PM2.5","Armstrong "
"209",5,2022-03-30,52,0.74,-2.39,2459,192,21757,1710,"Moderate","PM2.5","Armstrong "
"210",5,2022-03-31,56,0.68,9,829,80,11836,1138,"Moderate","PM2.5","Armstrong "
"211",5,2022-10-11,53,0,10.58,110,9,1398,115,"Moderate","PM2.5","Armstrong "
"212",5,2022-10-12,55,0,12.46,1246,113,14449,1279,"Moderate","PM2.5","Armstrong "
"213",5,2022-11-08,33,0,9.8,20,1,360,30,"Good","PM2.5","Armstrong "
"214",5,2022-11-09,51,0,6.82,5688,476,41262,3471,"Moderate","PM2.5","Armstrong "
"215",5,2023-03-28,44,0.77,7.9,1021,0,4766,0,"Good","Ozone","Armstrong "
"216",5,2023-05-09,50,0.76,16.35,130,0,1910,0,"Good","Ozone","Armstrong "
"217",5,2023-05-10,42,0,13.56,8,0,193,0,"Good","Ozone","Armstrong "
"218",5,2023-06-27,65,9.8,22.01,1362,-4,20949,0,"Moderate","PM2.5","Armstrong "
"219",5,2023-06-28,202,8.7,18.72,2596,0,30297,0,"Very Unhealthy","PM2.5","Armstrong "
"220",5,2023-06-29,210,0.03,17.51,775,0,6927,0,"Very Unhealthy","PM2.5","Armstrong "
"221",5,2023-07-25,77,3.29,22.01,10958,0,32680,0,"Moderate","Ozone","Armstrong "
"222",5,2023-08-24,44,7.79,17.62,427,0,5512,0,"Good","Ozone","Armstrong "
"223",5,2023-09-20,40,0,15.08,6,0,66,0,"Good","PM2.5","Armstrong "
"224",5,2023-09-26,21,2.94,16.29,2464,0,22774,0,"Good","Ozone","Armstrong "
"225",5,2023-09-27,37,0.04,14.77,279,0,3971,0,"Good","PM2.5","Armstrong "
"226",5,2023-10-24,39,0,6.44,4907,0,53243,0,"Good","Ozone","Armstrong "
"227",7,2018-09-27,26,3.33,16.74,1712,296,46548,7956,"Good","Ozone","Beaver "
"228",7,2019-09-12,47,3.84,24.54,372,90,23879,5781,"Good","Ozone","Beaver "
"229",7,2019-10-09,34,0,13.2,147,23,3171,498,"Good","PM2.5","Beaver "
"230",7,2020-05-12,41,0.55,4.3,1228,221,13341,2388,"Good","Ozone","Beaver "
"231",7,2020-05-13,51,0,6.73,7949,1937,49775,11820,"Moderate","Ozone","Beaver "
"232",7,2020-05-14,57,0,9.34,696,172,28733,7214,"Moderate","PM2.5","Beaver "
"233",7,2020-05-18,43,0,20.82,3949,658,21267,3615,"Good","Ozone","Beaver "
"234",7,2020-05-19,47,2.18,20.76,354,70,10892,2141,"Good","Ozone","Beaver "
"235",7,2020-05-20,46,0.19,16.45,389,67,12480,2194,"Good","Ozone","Beaver "
"236",7,2020-05-27,39,0,24.24,4009,971,51754,12593,"Good","Ozone","Beaver "
"237",7,2020-05-28,33,3.24,23.13,4241,810,112007,21764,"Good","PM2.5","Beaver "
"238",7,2020-06-02,74,0.8,13.52,483,87,10871,1967,"Moderate","Ozone","Beaver "
"239",7,2020-06-03,51,0.01,19.96,51,10,4434,797,"Moderate","Ozone","Beaver "
"240",7,2020-06-04,56,0,22.8,604,148,23428,5589,"Moderate","PM2.5","Beaver "
"241",7,2020-06-09,74,0,19.31,403,92,32869,7756,"Moderate","Ozone","Beaver "
"242",7,2020-06-10,53,1.77,23.08,697,141,35718,7370,"Moderate","PM2.5","Beaver "
"243",7,2020-06-11,36,8.42,24.11,47,8,4657,820,"Good","Ozone","Beaver "
"244",7,2020-06-24,39,7.3,19.45,901,176,16438,3132,"Good","Ozone","Beaver "
"245",7,2020-06-25,42,0.02,18.57,995,177,34736,6086,"Good","Ozone","Beaver "
"246",7,2020-08-04,44,1.1,22.86,1451,248,16123,2758,"Good","PM2.5","Beaver "
"247",7,2020-08-11,56,0,24.93,29,5,1575,261,"Moderate","PM2.5","Beaver "
"248",7,2020-09-15,30,0,14.16,323,81,13079,3282,"Good","Ozone","Beaver "
"249",7,2020-10-21,56,3.75,13.36,232,42,7404,1339,"Moderate","PM2.5","Beaver "
"250",7,2020-11-18,36,1.01,2.13,200,36,8205,1485,"Good","Ozone","Beaver "
"251",7,2021-03-23,42,0,10.69,5025,787,47667,7817,"Good","Ozone","Beaver "
"252",7,2021-03-24,44,0.93,11.42,465,55,6354,744,"Good","PM2.5","Beaver "
"253",7,2021-04-08,80,0,17.74,108,11,2886,332,"Moderate","Ozone","Beaver "
"254",7,2021-05-12,36,0,7.18,646,76,9526,1102,"Good","Ozone","Beaver "
"255",7,2021-05-13,41,0,8.61,501,55,6671,746,"Good","Ozone","Beaver "
"256",7,2021-06-16,43,0,15.81,18830,3178,140296,23767,"Good","Ozone","Beaver "
"257",7,2021-07-21,77,0.01,22.28,1027,145,6748,945,"Moderate","PM2.5","Beaver "
"258",7,2021-08-18,26,16.78,23,2,0,57,7,"Good","PM2.5","Beaver "
"259",7,2021-09-14,68,0,22.52,57,7,1452,170,"Moderate","PM2.5","Beaver "
"260",7,2021-09-21,52,1.6,20.91,2046,240,23428,2745,"Moderate","PM2.5","Beaver "
"261",7,2021-10-19,47,0,10.35,2188,256,19828,2331,"Good","PM2.5","Beaver "
"262",7,2021-10-20,52,0,12.46,618,94,13689,2082,"Moderate","PM2.5","Beaver "
"263",7,2022-03-28,37,1,-3.05,626,51,7331,602,"Good","Ozone","Beaver "
"264",7,2022-04-12,51,14.15,8.28,272,19,6262,436,"Moderate","Ozone","Beaver "
"265",7,2022-04-13,54,0.02,13.93,219,18,4406,362,"Moderate","PM2.5","Beaver "
"266",7,2022-05-03,43,0,13.24,2948,232,37573,2859,"Good","Ozone","Beaver "
"267",7,2022-05-04,45,21.49,14.98,584,41,14899,1058,"Good","PM2.5","Beaver "
"268",7,2022-05-05,47,0.56,12.35,1205,90,35109,2562,"Good","Ozone","Beaver "
"269",7,2022-05-09,71,0,11.49,3312,266,29758,2298,"Moderate","Ozone","Beaver "
"270",7,2022-05-10,80,0,13.78,324,23,8944,623,"Moderate","Ozone","Beaver "
"271",7,2022-06-27,48,17.63,22.25,1123,87,5383,415,"Good","Ozone","Beaver "
"272",7,2022-07-07,46,6.49,23.34,3132,225,20985,1508,"Good","PM2.5","Beaver "
"273",7,2022-07-11,59,0,22.66,119,10,1048,86,"Moderate","PM2.5","Beaver "
"274",7,2022-07-12,51,0,23.57,59,4,184,13,"Moderate","Ozone","Beaver "
"275",7,2022-08-09,24,5.02,25.47,191,16,562,46,"Good","PM2.5","Beaver "
"276",7,2022-08-10,34,1.92,22.16,562,47,8109,667,"Good","PM2.5","Beaver "
"277",7,2022-09-29,44,1.65,10.59,636,52,22379,1818,"Good","PM2.5","Beaver "
"278",7,2022-10-05,46,0,10.59,49,4,823,68,"Good","Ozone","Beaver "
"279",7,2022-10-12,59,0,13.17,188,14,2961,224,"Moderate","PM2.5","Beaver "
"280",7,2022-10-18,33,0,6.97,233,18,3566,269,"Good","PM2.5","Beaver "
"281",7,2022-11-08,46,0,10.47,505,35,8423,586,"Good","PM2.5","Beaver "
"282",7,2023-03-21,62,0,2.03,2199,0,13466,0,"Moderate","PM2.5","Beaver "
"283",7,2023-03-28,47,0.47,7.58,6128,0,51377,0,"Good","Ozone","Beaver "
"284",7,2023-05-16,58,0,15.85,5554,0,39320,0,"Moderate","Ozone","Beaver "
"285",7,2023-05-17,48,0,14.97,179,0,1928,0,"Good","PM2.5","Beaver "
"286",7,2023-07-06,67,0,24.39,3884,0,110331,0,"Moderate","Ozone","Beaver "
"287",7,2023-08-15,37,11.8,22.23,582,0,20634,0,"Good","Ozone","Beaver "
"288",7,2023-08-16,46,2.88,21.6,4381,0,130190,0,"Good","PM2.5","Beaver "
"289",7,2023-08-17,50,0,20.42,1486,0,35619,0,"Good","PM2.5","Beaver "
"290",7,2023-08-23,48,0,19.85,4349,0,76806,0,"Good","PM2.5","Beaver "
"291",7,2023-08-24,41,21.99,19.36,2449,0,33532,0,"Good","Ozone","Beaver "
"292",7,2023-09-13,35,5.98,18.74,3258,0,28323,0,"Good","PM2.5","Beaver "
"293",7,2023-09-14,41,0,15.86,318,0,6156,0,"Good","PM2.5","Beaver "
